mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,2,art,46,-0.07868716103418603,-0.09896450623853505,-0.1070657219171406,
emotion,mlp,2,art,52,0.34583930955798264,0.3785227496018198,0.3699221482328556,
emotion,mlp,2,art,58,0.4917652601723419,0.5390642935214921,0.5297752540673312,
emotion,mlp,2,art,65,0.47844913671056966,0.5225268304445237,0.49539304559312985,
emotion,mlp,2,art,66,0.3345578394079753,0.3532053448472876,0.34812888314834733,
emotion,mlp,2,art,74,0.2617983957996195,0.30005171250143753,0.29394937444584174,
emotion,mlp,2,art,83,0.2195946424257018,0.23210792830659055,0.22892470249100147,
emotion,mlp,2,art,87,0.6019789745522731,0.6217938492361362,0.6148210474447025,
emotion,mlp,2,art,93,0.5689190719284141,0.5829641729920173,0.5779133768464911,
emotion,mlp,2,art,94,0.666879803044356,0.7038014511490668,0.6995153894997195,
emotion,mlp,2,art,102,0.19316026756831417,0.2145897812335915,0.19828733266350418,
emotion,mlp,2,art,112,0.10072945337539145,0.061445528182980165,0.10482764089006509,
emotion,mlp,2,art,113,0.31213473435502587,0.34775813896666324,0.35713905208602936,
emotion,mlp,2,art,120,0.45033591296341885,0.46105129736444916,0.4594289434039893,
emotion,mlp,2,art,121,0.13798066454853405,0.11929731282532863,0.15286439690303594,
emotion,mlp,2,art,131,0.2444472710165455,0.2994494633815863,0.30254142194237543,
emotion,mlp,2,art,138,0.27885039405493484,0.29647737883031994,0.29299635482225866,
emotion,mlp,2,art,139,0.21906175570354183,0.21928989502120086,0.2392989750937888,
emotion,mlp,2,fashion,7,0.18977042169297498,0.22214395553335364,0.19338822693570024,
emotion,mlp,2,fashion,8,0.11528220584722443,0.131126871989848,0.14375161516901805,
emotion,mlp,2,fashion,40,0.07860611213388737,0.03755507559401483,0.0805511317105754,
emotion,mlp,2,fashion,41,0.20141971907425757,0.23477598283299517,0.22150319940444518,
emotion,mlp,2,fashion,45,0.001025464401796734,0.029867589827810365,0.001620363314038901,
emotion,mlp,2,fashion,46,0.06606899493202674,0.09064391252344607,0.0735584638498788,
emotion,mlp,2,fashion,52,0.2690912422266349,0.30945730281753614,0.3240659225090273,
emotion,mlp,2,fashion,58,0.1373483373042616,0.1647081330834412,0.15879354327431097,
emotion,mlp,2,fashion,65,0.06937393262557394,0.07685163157957503,0.08310964748846227,
emotion,mlp,2,fashion,66,0.077524150424165,0.102393971456974,0.07684552624921183,
emotion,mlp,2,fashion,74,-0.093179220025826,-0.11366617790706253,-0.1058022709321081,
emotion,mlp,2,fashion,83,0.22303310250908073,0.21314921581497814,0.22663531377648308,
emotion,mlp,2,fashion,87,0.14660212496561764,0.15611740962189521,0.18391387341366125,
emotion,mlp,2,fashion,93,0.34987355934799824,0.3924468725780826,0.38109124438966885,
emotion,mlp,2,fashion,94,0.29537440858668934,0.2804617842158324,0.33735306330892123,
emotion,mlp,2,fashion,102,0.21345680479367116,0.2217567493378639,0.24675526031338302,
emotion,mlp,2,fashion,112,0.037619197492507896,0.0713305321413189,0.04178917886693053,
emotion,mlp,2,fashion,113,0.20841202176991,0.22139384071359744,0.22625881521875768,
emotion,mlp,2,fashion,120,0.16357935888315867,0.1769841739962441,0.16805209730738566,
emotion,mlp,2,fashion,121,0.211580393106543,0.17443655721960258,0.22779197350728467,
emotion,mlp,2,fashion,131,0.17674467871688126,0.19105682308777913,0.18895619265493754,
emotion,mlp,2,fashion,138,0.33362170142245695,0.3738066619121441,0.3550674965894969,
emotion,mlp,2,fashion,139,0.2859452767697261,0.3227105534142917,0.3208740121821086,
emotion,mlp,2,landscape,7,0.055537944173709,0.05042069157447909,0.057194795916570396,
emotion,mlp,2,landscape,8,0.330335025824906,0.3581396499110588,0.35359059804682297,
emotion,mlp,2,landscape,40,0.14750718397133133,0.16166265771142171,0.17159903072584934,
emotion,mlp,2,landscape,41,0.05072900310920527,0.07239172783836294,0.0732734445687079,
emotion,mlp,2,landscape,45,0.2549175825095205,0.2630178769065476,0.26233544904712836,
emotion,mlp,2,landscape,46,0.027888832208597003,0.08308482753766278,0.03570369072955613,
emotion,mlp,2,landscape,52,0.26839524928761743,0.27209863504013826,0.28294362482337204,
emotion,mlp,2,landscape,58,0.38291807425591157,0.3664443780321631,0.40434160835325583,
emotion,mlp,2,landscape,65,0.16677777220224155,0.09836689090243733,0.1767809819950725,
emotion,mlp,2,landscape,66,0.23048025142857112,0.23918438737259884,0.24143490514830135,
emotion,mlp,2,landscape,74,0.11213552070656026,0.1367663811667229,0.11408705515089997,
emotion,mlp,2,landscape,83,0.2644428650686761,0.25028861037633726,0.27516322618834316,
emotion,mlp,2,landscape,87,0.24693966145375057,0.2701790177337375,0.26148006081294856,
emotion,mlp,2,landscape,93,0.5085501814066906,0.5537374937866739,0.544545938432086,
emotion,mlp,2,landscape,94,0.3266049029687934,0.3162115939759329,0.3304996879160867,
emotion,mlp,2,landscape,102,0.39349180409135726,0.4971865068592525,0.407640179560303,
emotion,mlp,2,landscape,112,0.33625399293305597,0.25158609879887345,0.33919394620711446,
emotion,mlp,2,landscape,113,0.301390986430307,0.3184932002508671,0.31116499726177627,
emotion,mlp,2,landscape,120,0.3438088320881451,0.3661169807759095,0.35420526786959833,
emotion,mlp,2,landscape,121,0.4481699440235503,0.46449883865886593,0.4879828791186398,
emotion,mlp,2,landscape,131,-0.015094480105892066,-0.041884214511603464,-0.01850204549417417,
emotion,mlp,2,landscape,138,0.4140312097410154,0.4456511648016031,0.4251141610918448,
