mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,1,art,118,0.18341351084202764,0.20785686181776844,0.18441090190565065,
emotion,mlp,1,art,119,0.2948354954232743,0.2660332089073975,0.331672981124117,
emotion,mlp,1,art,128,0.20125894902529362,0.21381678680975583,0.20651900791281422,
emotion,mlp,1,art,129,-0.007269426497507767,-0.0273642031855194,0.019460496838626506,
emotion,mlp,1,art,137,0.12090863680519974,0.14423076043321126,0.12262753502037156,
emotion,mlp,1,fashion,5,0.05088000570932266,0.051833241317087435,0.05238365556312626,
emotion,mlp,1,fashion,6,0.12032574374402004,0.17663474929818043,0.13473557531752245,
emotion,mlp,1,fashion,16,0.1256962174415286,0.20711886544012822,0.15639551703558466,
emotion,mlp,1,fashion,17,0.029500660745185165,0.0546498616242539,0.031741767946246564,
emotion,mlp,1,fashion,23,0.2631617404335353,0.2730865702540963,0.30529661439272887,
emotion,mlp,1,fashion,35,0.06838946677600864,0.0953833977523862,0.07920326645991933,
emotion,mlp,1,fashion,39,0.07749099817888556,0.09930926595067235,0.08105003297855107,
emotion,mlp,1,fashion,44,0.023487974810184168,0.001430669243763329,0.026708432986010066,
emotion,mlp,1,fashion,51,0.24617519123853956,0.23760560481421897,0.25624485843748873,
emotion,mlp,1,fashion,64,0.0920829214287432,0.09962241731512106,0.14138486039730727,
emotion,mlp,1,fashion,69,0.11810018231734987,0.10301433965097634,0.12051536083147667,
emotion,mlp,1,fashion,81,0.11694574387790384,0.18392064824575682,0.14081579936714983,
emotion,mlp,1,fashion,92,0.040039258003546,0.012457059662069022,0.0366154580790456,
emotion,mlp,1,fashion,100,0.04479307433732547,0.13799952024192988,0.0480498214862898,
emotion,mlp,1,fashion,101,0.100279462320693,0.1208475306591475,0.10745220927443583,
emotion,mlp,1,fashion,106,0.03907392702970137,0.05407960373482797,0.053064941567514595,
emotion,mlp,1,fashion,111,0.06120957392636694,0.05822981121899736,0.07420955942466172,
emotion,mlp,1,fashion,118,0.24541099472846226,0.28391256382009683,0.29161060002031197,
emotion,mlp,1,fashion,119,0.013754443318476592,0.06432117977077197,0.002341477084524433,
emotion,mlp,1,fashion,128,0.14735018116202891,0.21027428645858373,0.16921381476683647,
emotion,mlp,1,fashion,129,-0.0632310928956829,-0.0549977182070386,-0.07112552721924814,
emotion,mlp,1,fashion,137,-0.06636504065949007,-0.0512797642590633,-0.07141600671771274,
emotion,mlp,1,landscape,5,0.22503121622642985,0.21462878473459893,0.2506533171857327,
emotion,mlp,1,landscape,6,0.19849415634226542,0.17045955240919738,0.2109528381293865,
emotion,mlp,1,landscape,16,0.05925804254431477,0.1291155043331025,0.0782143348072039,
emotion,mlp,1,landscape,17,0.031187721738125368,0.053422188027410035,0.034732790271528625,
emotion,mlp,1,landscape,23,0.19936299626976828,0.18934650307327003,0.23711109772302832,
emotion,mlp,1,landscape,35,0.021061881365031666,-0.008896383736767967,0.021476892981131868,
emotion,mlp,1,landscape,39,0.3978510941821931,0.4105058612746543,0.41612971511491353,
emotion,mlp,1,landscape,44,-0.019256348009026363,-0.052260046648709334,-0.02937342914840771,
emotion,mlp,1,landscape,51,0.15950007829070875,0.18714696976852777,0.18952362261701128,
emotion,mlp,1,landscape,64,0.0859213526036657,0.08795621723999286,0.11578712706243954,
emotion,mlp,1,landscape,69,0.2926128725762474,0.31767435088588497,0.3167084855179449,
emotion,mlp,1,landscape,81,0.08948500667206073,0.12235089528080019,0.09271239140129321,
emotion,mlp,1,landscape,92,0.21793885182413822,0.2741457681703561,0.23158554158964448,
emotion,mlp,1,landscape,100,0.23926447410787258,0.28843411357266074,0.2692949519523412,
emotion,mlp,1,landscape,101,0.0021202969693763993,0.023548396820051432,0.0018018352690676656,
emotion,mlp,1,landscape,106,0.21998186217125462,0.19616688265117924,0.23178655383889288,
emotion,mlp,1,landscape,111,0.13162626297300986,0.15782180270840113,0.13637408178303942,
emotion,mlp,1,landscape,118,0.28033360234107013,0.2926418456613044,0.316227862544759,
emotion,mlp,1,landscape,119,0.37796582249479727,0.4235652541309953,0.43974244960371905,
emotion,mlp,1,landscape,128,0.22522091107564526,0.25580644694052096,0.23626952800625123,
emotion,mlp,1,landscape,129,0.24736166707465637,0.24284531643327592,0.2664840770824836,
emotion,mlp,1,landscape,137,0.0628533015245502,0.0689794098181121,0.0672754382456643,
emotion,mlp,2,art,7,0.26773397009769057,0.3182905531722038,0.2865665546956179,
emotion,mlp,2,art,8,0.3082518876737906,0.3535316354079617,0.35674100602029607,
emotion,mlp,2,art,40,0.08993449819104353,0.14492204703522052,0.11621469768241283,
emotion,mlp,2,art,41,0.3870970246089003,0.40052178974810304,0.4191769259655855,
