fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
0,art,57,pca,ridge,5.259696159808693,0.3317863846975617,0.4177615431873801,0.4350075242088097,0
0,art,57,emotion,ridge,5.881909846589081,0.3955428909652567,0.5269423886142455,0.48368714663062146,0
0,art,57,population,mlp,,0.4685220978962183,0.5855219012757067,0.5665815206059837,0
0,art,57,identity,mlp,,0.21993957827332858,0.2890724085626214,0.29065233810865865,0
0,art,57,random,mlp,,0.03936120025551776,-0.01617494006323931,0.042324575846590926,0
0,art,57,shuffled,mlp,,0.14177800094493645,0.2001102382148052,0.18579086704990685,0
0,art,57,pca,mlp,,0.368619437135454,0.4142096137816012,0.3706611395097886,0
0,art,57,emotion,mlp,,0.18748414756730603,0.2737171445161003,0.19696877568875867,0
0,art,57,gt_emotion,ridge,4.779797565966567,0.28936477667289645,0.2913478341716796,0.38687791997319837,0
0,art,62,population,ridge,,0.2660499430315511,0.494897441611381,0.5166444389199399,0
0,art,62,identity,ridge,26.159333721795303,0.4132653540903076,0.5626161050617848,0.5387677712167459,0
0,art,62,random,ridge,3.2737463042373314,0.06764255228023444,0.18061591196437635,0.19054425644693257,0
0,art,62,shuffled,ridge,2.7077168539192806,-0.0005574605568159881,-0.00477377206009387,-0.001823729058194733,0
0,art,62,pca,ridge,6.336404536109706,0.4798295974596302,0.5415524510234325,0.534761987660233,0
0,art,62,emotion,ridge,2.189581526931343,0.2779030101406216,0.445486440082162,0.4324599339266657,0
0,art,62,population,mlp,,0.20517149936898982,0.4145799570539254,0.34942920670580324,0
0,art,62,identity,mlp,,0.09834699742453858,0.13007298510132062,0.11843196940682353,0
0,art,62,random,mlp,,0.17294109158537152,0.245283298427916,0.21251755559710003,0
0,art,62,shuffled,mlp,,0.13807894340681148,0.24464351454357353,0.16583251689132383,0
0,art,62,pca,mlp,,0.2711253261511522,0.2787981311384719,0.2717507660247857,0
0,art,62,emotion,mlp,,0.029509853369297716,0.019242730675223748,0.04701274947263975,0
0,art,62,gt_emotion,ridge,4.878394184884291,0.7267637083626171,0.7878692464952862,0.7715580579834878,0
0,art,63,population,ridge,,0.11741563878998972,0.15671605517522624,0.1638334330266923,0
0,art,63,identity,ridge,25.909559880529255,0.09365988648696504,0.09470034378522134,0.19490517534975724,0
0,art,63,random,ridge,0.6223562913789633,-0.0071074391372981036,-0.14670544800976942,-0.1390001670990886,0
0,art,63,shuffled,ridge,0.5735757998194254,0.02176771731192849,0.29541301745263027,0.3420471332777253,0
0,art,63,pca,ridge,1.6646821941319423,0.024362217026418463,0.16647639716154666,0.2414312138736122,0
0,art,63,emotion,ridge,1.2155062105239887,0.033980663619626615,0.07753215249646292,0.1209769497883496,0
0,art,63,population,mlp,,0.16069056983539068,0.22278606246724114,0.21778837575675325,0
0,art,63,identity,mlp,,0.020787025388586573,0.07287722016452551,0.024209292061172547,0
0,art,63,random,mlp,,-0.11928145684936037,-0.015816759321421747,-0.12412755413248373,0
0,art,63,shuffled,mlp,,0.18555695879602482,0.19841023401935381,0.20660368646168395,0
0,art,63,pca,mlp,,0.10969735926622076,0.06617011336366947,0.12488783012901812,0
0,art,63,emotion,mlp,,0.20334498907263382,0.20181384045560916,0.20709184924364457,0
0,art,63,gt_emotion,ridge,3.1863445629920126,0.3886008266221469,0.4865370991191435,0.5570779183879231,0
0,art,79,population,ridge,,0.45545134141491234,0.4647452203784049,0.5143667620567981,0
0,art,79,identity,ridge,26.180469276072195,0.377573186384603,0.4801977575100942,0.5003201074190802,0
0,art,79,random,ridge,5.041404129941426,0.1966896797610738,0.25161203553244055,0.3129032558607933,0
0,art,79,shuffled,ridge,0.5731732955276189,0.004213217277854572,0.13261733347558333,0.15504593704767047,0
0,art,79,pca,ridge,6.33751945216596,0.42749216389022043,0.4905163925026367,0.5179758866433816,0
0,art,79,emotion,ridge,4.824059357044416,0.3656248221092452,0.4431929975368382,0.4638046887110784,0
0,art,79,population,mlp,,0.49154375389716876,0.5094254182032565,0.5197203728114992,0
0,art,79,identity,mlp,,0.13065429081929267,0.08869959636446641,0.1346164919766476,0
0,art,79,random,mlp,,0.38875127226882084,0.24495321196582448,0.3969987143778938,0
0,art,79,shuffled,mlp,,0.0611927159310383,0.24835886982050598,0.08293305055426373,0
0,art,79,pca,mlp,,0.38002505872339204,0.3467163018922782,0.3977765149747386,0
0,art,79,emotion,mlp,,0.2680830080183077,0.2122182319894827,0.3050639440365089,0
0,art,79,gt_emotion,ridge,6.169805766936264,0.7882052628724778,0.8348046364988504,0.8302741343681792,0
0,art,80,population,ridge,,0.33983576346001493,0.6826756527713498,0.6575850757347022,0
0,art,80,identity,ridge,47.43607814791658,0.8112631380303463,0.7981252630198149,0.8473225495208923,0
0,art,80,random,ridge,5.043872295975741,0.2978225623877279,0.46091414610685105,0.4483008982671882,0
0,art,80,shuffled,ridge,0.5737958676243535,0.002373955646623648,0.059346012417083364,0.06313399595643167,0
0,art,80,pca,ridge,6.767035863206752,0.8088115381107474,0.7941950635219948,0.8398289282352238,0
0,art,80,emotion,ridge,4.7840366850747635,0.5731292699998403,0.6400329882200018,0.6264199316252874,0
0,art,80,population,mlp,,0.3691738980709607,0.6142901815092802,0.629701882441586,0
0,art,80,identity,mlp,,0.7071294112092854,0.7454605897490256,0.7460323351020761,0
0,art,80,random,mlp,,0.5582396055673099,0.5962112638193078,0.6064613542171734,0
0,art,80,shuffled,mlp,,0.2000060065732598,0.28385865873005606,0.2522060011269463,0
