fold,domain,user_id,base_srocc,base_plcc,top1_srocc,top1_plcc,bottom1_srocc,bottom1_plcc,avg1_srocc,avg1_plcc
1,art,128,0.6533829214564806,0.5615260859763516,0.5371657934687488,0.5086144086882478,0.6496727974396159,0.5700139285874601,0.6207295326671259,0.5558171830531172
1,art,129,0.2571164617162616,0.26890941221792464,0.2283137979720902,0.23165190841701455,0.25726699828635313,0.2716064095535289,0.2523064598814336,0.26638979362513354
1,art,137,0.6909126778632331,0.7030245166065285,0.37247765326303856,0.3492266643232329,0.6981886120843215,0.7185651191882527,0.6358377984340472,0.6420126745824046
1,fashion,5,0.21473263183935465,0.24908526046459817,0.23394330466792515,0.2192316486794961,0.16750639446911889,0.23672584202432806,0.20592011684339137,0.23886463893712467
1,fashion,6,0.6121619391427653,0.6008670656200574,0.46492167617585894,0.45171754529381203,0.6101532043137488,0.6012045664994604,0.4572095692430279,0.41732420644928075
1,fashion,16,0.27909299663447823,0.23777339759824279,0.2648869336607799,0.2279923292959642,0.282314990298616,0.2396950735110246,0.27372300719424864,0.23555330418803713
1,fashion,17,0.22036177676545335,0.27757046815365405,0.005392730621419443,0.15424901814286393,0.22036177676545335,0.2761334488964463,0.17780905362668983,0.2108866498246052
1,fashion,23,0.5224586360322547,0.51352006547818,0.37869253405338765,0.3627010168940844,0.521867005982959,0.5118414065856081,0.499540014836917,0.4896139128174158
1,fashion,35,0.26426203200077936,0.2728136834570237,0.2824762938500596,0.28838699987147554,0.27171332093912126,0.2549066475374635,0.27064145893906216,0.2716797021150982
1,fashion,39,0.3792809605993754,0.39710970905125126,0.34308506111239695,0.37204597911730586,0.380983119081474,0.39838965435381946,0.3581184103954692,0.3918795744976319
1,fashion,44,0.25307517015570125,0.2608938520719264,-0.26687090929199025,-0.16493444208940994,0.251644500911938,0.25747713344572254,0.17214746655568222,0.16587596719302589
1,fashion,51,0.4366544193938832,0.47213994318278674,0.4587454429778668,0.48126314936431935,0.41840103465077,0.4612557661776123,0.4291970296316795,0.469996286265685
1,fashion,64,0.30872173562778843,0.20989698653314565,0.3036522441482064,0.22790660052732828,0.3067646524922266,0.20028436118966975,0.30393348492984323,0.21076704552001435
1,fashion,69,0.3591355857992166,0.316849520477162,0.3252371855737143,0.2871815227375911,0.35601130928073715,0.3130295841418359,0.3513397720102488,0.3120072718292536
1,fashion,81,0.3832483570259965,0.3840766808222667,0.3672046410975268,0.36365277347445263,0.38870540326016995,0.38804548304281583,0.3853610134966551,0.38131992524388253
1,fashion,92,0.24722058029636385,0.2696059419982002,0.28486100408794696,0.293894274263125,0.22153462586348088,0.26443730304245056,0.2285503762207104,0.2644512576644225
