fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,backbone
0,fashion,99,emotion,ridge,3.1357866890637895,0.4022082512295468,0.42710373917663785,0.4566873572431692,clip
0,fashion,105,population,ridge,,0.06954709471832196,0.12531916549944772,0.13741727707645499,clip
0,fashion,105,identity,ridge,26.632776270562978,0.07438760780276286,0.09194984549665483,0.09086068574195984,clip
0,fashion,105,emotion,ridge,3.3694757012329206,0.09195671511008453,0.13089826316552983,0.11844063714514473,clip
0,fashion,109,population,ridge,,0.32829535507999535,0.47902298156194956,0.5456339452724327,clip
0,fashion,109,identity,ridge,26.58477857865474,0.3416996573605338,0.4416761141747543,0.4449685178924755,clip
0,fashion,109,emotion,ridge,3.2617826905206684,0.28278224571391014,0.4221665565844284,0.4532994121292406,clip
0,fashion,110,population,ridge,,0.2597813047090366,0.3448727928958437,0.3776607677208519,clip
0,fashion,110,identity,ridge,26.416865112579686,0.23811020618791076,0.30439945730534346,0.3186540417700587,clip
0,fashion,110,emotion,ridge,3.132137780876767,0.22291569800526334,0.2757683199061376,0.3425089351576603,clip
0,fashion,116,population,ridge,,0.19329947161626765,0.24281545222358794,0.3599593313758784,clip
0,fashion,116,identity,ridge,26.57000213699119,0.24210099172038715,0.28362815087926035,0.3471462716371906,clip
0,fashion,116,emotion,ridge,3.2003155595239057,0.18603473057029693,0.24346885749763195,0.35311446236833194,clip
0,fashion,117,population,ridge,,0.3284938172438826,0.47667173983840266,0.5335383669446165,clip
0,fashion,117,identity,ridge,26.550906340562346,0.4720397211334444,0.6075001391213383,0.5841296342186526,clip
0,fashion,117,emotion,ridge,3.1174096893218066,0.47034347836584606,0.5078333255300739,0.5563840394315547,clip
0,fashion,126,population,ridge,,0.23178771710829157,0.2538242330615408,0.40277761538728085,clip
0,fashion,126,identity,ridge,26.520256831384614,0.2944831666328147,0.27015675265419614,0.4440558574347193,clip
0,fashion,126,emotion,ridge,3.356666380606516,0.2787966049061791,0.36993901521114836,0.5269916284824151,clip
0,fashion,127,population,ridge,,0.21290807114233914,0.5300948213393801,0.5051020181847342,clip
0,fashion,127,identity,ridge,26.144565789780632,0.42645062443673454,0.5418354072257773,0.5496091687824555,clip
0,fashion,127,emotion,ridge,3.0708739872210327,0.3407766181408081,0.45218448989240984,0.425863367708824,clip
0,fashion,136,population,ridge,,0.24467475961851087,0.5055842447604649,0.46146582808590053,clip
0,fashion,136,identity,ridge,26.514885573936322,0.390860240108309,0.5805437563065535,0.5489922610667362,clip
0,fashion,136,emotion,ridge,3.3854419329543655,0.3235326065877788,0.5341355770378364,0.48771619890948886,clip
0,fashion,144,population,ridge,,0.1427965245329115,0.5397303240308864,0.4847362772220428,clip
0,fashion,144,identity,ridge,26.487745621540558,0.3738341635956749,0.5664912979334414,0.5105143119264988,clip
0,fashion,144,emotion,ridge,3.2467647368270387,0.39187058186013757,0.5789594789562227,0.5297176561387102,clip
0,landscape,3,population,ridge,,0.2207450874589614,0.36443443262465264,0.3540436058883678,clip
0,landscape,3,identity,ridge,27.10858917027312,0.40628054677015873,0.4814624037711774,0.5053274782273737,clip
0,landscape,3,emotion,ridge,3.5294468553905283,0.2620937586953461,0.3983318475072126,0.3723538747605098,clip
0,landscape,14,population,ridge,,0.20940805848983945,0.47230646297129447,0.4358027660583731,clip
0,landscape,14,identity,ridge,26.891822197548965,0.4603611123209929,0.5354468616083059,0.5796671271779713,clip
0,landscape,14,emotion,ridge,3.6295726090039344,0.32263505399254944,0.4498181018129069,0.44767755547636795,clip
0,landscape,15,population,ridge,,0.03848184542329851,0.0440088026408803,0.059470177237322695,clip
0,landscape,15,identity,ridge,26.851644737967483,0.06743443026294739,0.018403681104368127,0.08334555382083746,clip
0,landscape,15,emotion,ridge,3.3068275986921867,0.06943978137946133,0.1872374512357453,0.2024870686252077,clip
0,landscape,19,population,ridge,,0.47705941157070353,0.47637118845723686,0.5522355013910534,clip
0,landscape,19,identity,ridge,27.005292086003383,0.6031875457837786,0.5673245066085009,0.664325889728125,clip
0,landscape,19,emotion,ridge,3.628671129629718,0.6015292241937327,0.5605985469468948,0.6736105620108037,clip
0,landscape,21,population,ridge,,0.10806424375084407,0.18690002596764455,0.1885062507457744,clip
0,landscape,21,identity,ridge,27.17121229192449,0.20646018100232097,0.2874532474855471,0.25672390928078953,clip
0,landscape,21,emotion,ridge,3.527690425667471,0.2530045504255834,0.3682585417313967,0.35336196678051396,clip
