fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
0,fashion,105,shuffled8,ridge,7.748519750785497,0.12633804875338148,0.18389969099330966,0.1719262724338643,0
0,fashion,109,pca8,ridge,1.896039784018376,0.058828448959780164,0.23147963395482762,0.2855269213069854,0
0,fashion,109,random8,ridge,0.24419180343012256,0.005316906159451503,0.14371196188614077,0.2214386356713072,0
0,fashion,109,shuffled8,ridge,7.784176400123334,-0.008109845943325754,0.07626463421672844,-0.01390843046238812,0
0,fashion,110,pca8,ridge,1.8797320301406,0.08478898729283282,0.29125811500867477,0.35719349826979796,0
0,fashion,110,random8,ridge,0.24441314035743816,0.0059260911648775245,0.22670064638777793,0.27017363705901865,0
0,fashion,110,shuffled8,ridge,7.774895302580167,0.03154922054568152,0.03162916225776139,0.044335567104323945,0
0,fashion,116,pca8,ridge,1.9142309190269238,0.037360627073820464,0.2713642365048957,0.22744625679863004,0
0,fashion,116,random8,ridge,0.24450597716356115,-0.0012605340074491789,-0.10585165439513067,-0.13682086078688105,0
0,fashion,116,shuffled8,ridge,7.743687226876793,-0.03836108544748909,-0.07338243846955878,-0.10426587818565426,0
0,fashion,117,pca8,ridge,1.896533304586057,0.1562402224115437,0.5536207522479972,0.5426088554547297,0
0,fashion,117,random8,ridge,0.24453637081319735,0.0034542320436478477,0.14862065950043826,0.16481776638271828,0
0,fashion,117,shuffled8,ridge,7.753504494019688,0.17079468819934485,0.2375316999658679,0.20724803534593547,0
0,fashion,126,pca8,ridge,1.9101629724538574,0.03999792399979368,0.11641263964977765,0.18637847242558575,0
0,fashion,126,random8,ridge,0.244448564548745,0.0055784906121192,0.17305520759877394,0.2690621840607934,0
0,fashion,126,shuffled8,ridge,7.728663525969159,0.1439990444828281,0.14282267133151827,0.21374276655859592,0
0,fashion,127,pca8,ridge,1.8952102472419243,0.11664064770793403,0.4567530023921376,0.4437710494959818,0
0,fashion,127,random8,ridge,0.2443373987640085,0.007695470397013162,0.3795304040096424,0.39642928854275333,0
0,fashion,127,shuffled8,ridge,7.722481891664515,0.01967001969713918,0.012919556854068853,0.03670172912169385,0
0,fashion,136,pca8,ridge,1.903917483083002,0.07473935154644298,0.36645782149822165,0.397985489252879,0
0,fashion,136,random8,ridge,0.2441533389335578,0.007261233800948714,0.35556710712437894,0.3559546308407488,0
0,fashion,136,shuffled8,ridge,7.693630829877347,-0.029218939846542818,-0.056906435466925996,-0.05728802223672101,0
0,fashion,144,pca8,ridge,1.907057267895522,0.06983816528330798,0.38773001961088194,0.3170375746210165,0
0,fashion,144,random8,ridge,0.24379884488288725,0.00038447231042971987,0.05595476361443315,0.018098882528913156,0
0,fashion,144,shuffled8,ridge,7.7088560817441,0.18534363290054903,0.2578784757882571,0.35268103088454855,0
0,landscape,3,pca8,ridge,7.736469396030069,0.38493139726533837,0.45725631856780247,0.47626379277782505,0
0,landscape,3,random8,ridge,0.0007999066554092088,1.047511869738119e-05,0.15594774508983741,0.13315075916877842,0
0,landscape,3,shuffled8,ridge,4.40013789105934,0.18709581682039939,0.30396761302165026,0.30139376424153624,0
0,landscape,14,pca8,ridge,7.736244176500215,0.2082703093964829,0.3099561855382752,0.31124922049010695,0
0,landscape,14,random8,ridge,0.0007999062419188935,1.6794623317769316e-05,0.1523757099543672,0.24941275906067095,0
0,landscape,14,shuffled8,ridge,4.414242329571843,0.17190755632166194,0.25909818995819034,0.27409692853184314,0
0,landscape,15,pca8,ridge,7.7383356896383395,-0.09307594348702765,-0.18883777133177734,-0.23209814166474793,0
0,landscape,15,random8,ridge,0.0007999026334577253,-1.1629031320649294e-06,-0.03520704211270424,-0.014212872708652464,0
0,landscape,15,shuffled8,ridge,4.4306543991903276,0.10939261707199023,0.2520504151250417,0.24139927587062318,0
0,landscape,19,pca8,ridge,7.740835089782732,0.6059823818756289,0.6553222762479448,0.6791927010948291,0
0,landscape,19,random8,ridge,0.0007999065369626939,3.740912378756983e-05,0.35648857617815044,0.37431657119237216,0
0,landscape,19,shuffled8,ridge,4.234173682917996,0.24134420284428834,0.4321884865972904,0.4617974960230325,0
0,landscape,21,pca8,ridge,7.744509274264734,0.29561289820908504,0.3605313050293812,0.33512142151487906,0
0,landscape,21,random8,ridge,0.0007999066674502736,1.983522244860706e-06,0.08339532263345735,0.024966576412519686,0
0,landscape,21,shuffled8,ridge,4.41883294959829,0.12655218925779646,0.3488030579803911,0.3562671624424563,0
0,landscape,22,pca8,ridge,7.734151395353706,0.25391922914733644,0.33710762704571745,0.32253841452532855,0
0,landscape,22,random8,ridge,0.0007998992080147595,1.6661161005769472e-05,0.1938515084963589,0.16331147539714705,0
0,landscape,22,shuffled8,ridge,4.457040561195457,0.2675827569020257,0.5360284231668241,0.520664089624036,0
0,landscape,30,pca8,ridge,7.740336773250498,0.4502838499225638,0.5057745719154364,0.5029202205761707,0
0,landscape,30,random8,ridge,0.0007999065649070712,3.757009820610102e-05,0.4143234427314034,0.42071183847480775,0
0,landscape,30,shuffled8,ridge,4.4962293293434765,0.24941927053720073,0.3488430249722251,0.39687479298588463,0
0,landscape,50,pca8,ridge,7.721586191621528,0.37485488723938465,0.4012307934033022,0.3794616028995789,0
0,landscape,50,random8,ridge,0.0007999058948282784,6.503243368603489e-05,0.4402014546191078,0.42701696620705765,0
0,landscape,50,shuffled8,ridge,4.535848124334129,0.20365002678832914,0.30580834579774374,0.3413831599988924,0
0,landscape,57,pca8,ridge,7.738612542668255,0.23381259135766397,0.21649942520801546,0.2942155246486109,0
0,landscape,57,random8,ridge,0.0007999066991197616,-7.585933375351221e-06,-0.10587770694933822,-0.10166726462701008,0
0,landscape,57,shuffled8,ridge,4.376369496297551,0.3198483830415058,0.45364608145554025,0.5230032604649593,0
0,landscape,62,pca8,ridge,7.742378721802378,0.2903846820202517,0.3013264629348809,0.320556703520194,0
0,landscape,62,random8,ridge,0.0007999067796685308,1.883962675531373e-05,0.18698560893482205,0.13459332557104328,0
0,landscape,62,shuffled8,ridge,4.3582148255158435,0.25997856393737456,0.3730755976033251,0.3845608376395649,0
0,landscape,63,pca8,ridge,7.7372623716325055,0.09157254471373735,0.2693350693495538,0.27620475243706505,0
0,landscape,63,random8,ridge,0.0007998972339292054,1.7633368985365949e-06,-0.003927372461735628,0.04850241454013038,0
0,landscape,63,shuffled8,ridge,4.418322626147835,0.04408503448454887,0.19905577266586366,0.1413318687356417,0
0,landscape,79,pca8,ridge,7.738520376433993,0.13592684405585787,0.13910002909787728,0.16278718069612313,0
0,landscape,79,random8,ridge,0.0007999064752822298,-4.747474427037337e-06,-0.014540617504049367,-0.07152008737702228,0
0,landscape,79,shuffled8,ridge,4.288199144916659,0.02741099209016992,0.12346495651287798,0.0713576569509928,0
0,landscape,80,pca8,ridge,7.739760011266868,0.5967760225274832,0.7126506542435304,0.6977885727721874,0
0,landscape,80,random8,ridge,0.0007999009697685211,7.936217021785376e-05,0.5695053697164336,0.5896519663819538,0
0,landscape,80,shuffled8,ridge,4.428422733264075,0.24972291778870448,0.45218677533764323,0.41442780958685194,0
0,landscape,85,pca8,ridge,7.733682522913547,0.4772162336467359,0.5110178218207098,0.59013411238191,0
0,landscape,85,random8,ridge,0.0007999071758240647,5.905633733326394e-06,0.04289639417893837,0.06635835699929904,0
0,landscape,85,shuffled8,ridge,4.426835997534459,0.1661769668651557,0.2460605885175852,0.3184504717023424,0
