fold,domain,user_id,own_srocc,own_plcc,other_srocc,other_plcc,pop_srocc,pop_plcc
0,fashion,57,0.13436314799998997,0.13303446167472563,0.09612410841551342,0.10301719808764927,0.10948299535458271,0.13005419573921767
0,fashion,62,0.07388404319871353,0.14480414788573437,0.17236310948500955,0.14153064523787381,0.24421818699641745,0.22236960625973215
0,fashion,63,0.25461306158696123,0.2968546227598493,0.33012795941345896,0.36472297537948717,0.3573972280730276,0.3822108901852464
0,fashion,79,0.45025341492998333,0.5353885142461807,0.4124360214948585,0.46533830474501015,0.4207966264916241,0.5354965765643716
0,fashion,80,0.4983613861061587,0.5093822587976238,0.30147244037811705,0.3056817711453682,0.30944583122374947,0.3684456084992981
0,fashion,85,0.4435359479201756,0.46998933865194237,0.4136817158420102,0.41472005101534776,0.4900971432067742,0.5092243712860052
0,fashion,86,0.22009719795488356,0.21798095495904896,0.1441564098085043,0.15971331025192081,0.19352942979983853,0.1875755736557549
0,fashion,98,0.32160865986850734,0.31892742072315616,0.22354550652825952,0.2306695604707265,0.38183665523765553,0.3936184964149906
0,fashion,99,0.5802496773122389,0.6188756629998815,0.4642487328728671,0.4778154694963327,0.6315432784728193,0.6385811134174157
0,fashion,105,0.2603754354161142,0.22674614561264356,0.16490970572989064,0.15206485066702954,0.30379765781722484,0.2853865081812909
0,fashion,109,0.23979019874655086,0.29819894846552725,0.40280902152078035,0.43763930039222415,0.4769453403640187,0.5101774117541009
0,fashion,110,0.27811677271200613,0.2681495743375539,0.3700661951239058,0.408020017423431,0.407781347844535,0.437612543235008
0,fashion,116,0.41737518428165477,0.4981586116699282,0.3540049250882167,0.40729753486150794,0.4195364478804158,0.4908945181530361
0,fashion,117,0.4070105176308926,0.47485606716227874,0.31978823406746315,0.36684998643149475,0.3568504167917186,0.4537706911069954
0,fashion,126,0.12083085923563275,0.28134381445400186,0.16328548159319772,0.2850483412523224,0.17821807093505407,0.3222009562483571
0,fashion,127,0.26413862054877646,0.265380909893285,0.2756229867452678,0.2817975980738555,0.3168975713520843,0.33204720439022095
0,fashion,136,0.5189768800039742,0.505587212477415,0.2922537919402284,0.29063295414488266,0.5145126682561377,0.4655772682108547
0,fashion,144,0.6326841614121096,0.6606028993431206,0.45919160033148365,0.4675793880081491,0.536587936943844,0.5612502146938384
0,landscape,3,0.49788053381854946,0.5457974496250089,0.3427206522972114,0.40420178678582425,0.3880720489589544,0.4818389733035807
0,landscape,14,0.35570855388176276,0.4232130280987968,0.3003100199048595,0.30406368579452026,0.3595749512065646,0.3950874506480797
0,landscape,15,0.08843467318916777,0.14266150618000914,-0.028965793738179403,0.0447252180544328,0.043208642592864305,0.0582630700708999
0,landscape,19,0.6553222762479448,0.6956633070786091,0.5344106315116759,0.5787619228277346,0.5441767627183365,0.5768736919641468
0,landscape,21,0.509255459097426,0.4846471953299859,0.2374096647321105,0.24568775050917974,0.2534798585609395,0.2520421440370895
0,landscape,22,0.4643759923170258,0.45171709887105965,0.4852380606188717,0.4609645408503785,0.5530885257501093,0.5288271666441741
0,landscape,30,0.4251445724917596,0.5044069948852362,0.25932459989422774,0.32612219351612975,0.29941814392724964,0.3928764787728336
0,landscape,50,0.5014410651010882,0.46865310247156805,0.4586846825100328,0.4087215333719053,0.516472605855756,0.47767424577057105
0,landscape,57,0.3973109471571399,0.41229316342100153,0.3582914541378267,0.3828022208869366,0.3948311230636218,0.4436011019545097
0,landscape,62,0.3500382540863419,0.4003022124482224,0.36670674237616774,0.4737827165926715,0.37710588880176055,0.47995248922243905
0,landscape,63,-0.08640219415818383,-0.1446289035998994,0.11129966852744995,0.13930631360570297,0.14562283680488158,0.1730029494254915
0,landscape,79,0.39249243879209955,0.3689744921340897,0.3389475268793386,0.32179297660377826,0.39473346586261615,0.36689480706750033
0,landscape,80,0.7223661766244621,0.7109380304867955,0.4210775750304584,0.42717629277876873,0.543873966450156,0.5569370854758534
0,landscape,85,0.647184821010626,0.6774899307510417,0.3882704719758183,0.36226003397880335,0.3817223298255351,0.3262358856410499
0,landscape,86,0.6127624144977207,0.5843207026905465,0.5050464210242691,0.49475931502100867,0.6425894053508688,0.6326232519650045
0,landscape,98,0.5992655301172529,0.6282339316470451,0.5207414207426049,0.5411184985180524,0.4908002900434724,0.5360579601691496
0,landscape,99,0.6694468998839562,0.651031604161413,0.5329761428302737,0.5011587209462759,0.6207038516706864,0.586367877978229
0,landscape,105,0.3557103425084539,0.3895597721320163,0.3181116842081233,0.32029563084027257,0.31495760235336856,0.37494722448392914
0,landscape,109,0.3372348769790198,0.3405300193458065,0.22395432093885867,0.23322133531551517,0.3203556546454039,0.3410355372508145
